;s;o;KindOfLinkRevised;KindOfLink;sBT;sNT;sRT;sPrefLabel;sAltLabels;oPrefLabel;oAltLabels;oBT;oNT;oRT;RT_similaritySInW;RT_wmdistance;RT_Mwmdistance;RT_SMwmdistance;RT_nhammingSim;RT_MnhammingSim;RT_SMnhammingSim;BT_similaritySInW;BT_wmdistance;BT_Mwmdistance;BT_SMwmdistance;BT_nhammingSim;BT_MnhammingSim;BT_SMnhammingSim;PrefLabel_similaritySInW;PrefLabel_wmdistance;PrefLabel_Mwmdistance;PrefLabel_SMwmdistance;PrefLabel_nhammingSim;PrefLabel_MnhammingSim;PrefLabel_SMnhammingSim
459;http://linkeddata.ge.imati.cnr.it/resource/ThIST/idrosfera;http://www.eionet.europa.eu/gemet/concept/4124;E;E;;;hydrogeology| tectonosphere| surface water| hydrology| snow| streams| glaciers| Rijeka Croatia| rivers| hydrologic cycle| lakes| Earth| atmosphere| water| biosphere| ice| ground water;hydrosphere;;hydrosphere;;;hydrologic cycle| lake| water (geographic)| water reservoir| water body| watercourse| sea;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
460;http://linkeddata.ge.imati.cnr.it/resource/ThIST/igiene;http://www.eionet.europa.eu/gemet/concept/4126;E;E;;;;;;hygiene;;public health;food hygiene| cleanliness (hygiene);;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
461;http://linkeddata.ge.imati.cnr.it/resource/ThIST/immagazzinamento;http://www.eionet.europa.eu/gemet/concept/4548;E;E;;;;;;stocking;;storage (process);;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
462;http://linkeddata.ge.imati.cnr.it/resource/ThIST/impattoambientale;http://www.eionet.europa.eu/gemet/concept/2829;E;E;;;railroads| risk assessment| urban geology| waste disposal| human activity| applied geology| check dam| environmental geology| pollution| conservation| geologic hazards| environmental impact evaluation| land use| reclamation| preventive measures| ecology| dams| nuclear facilities;environmental impact;;environmental impact;;;environmental impact of households| trade impact on environment| environmental impact of tourism| environmental impact of forestry| environmental impact of recreation| environmental impact of transport| environmental impact of agriculture| water endangering| environmental impact of energy| environmental impact of fishing| socioeconomic impact of biotechnologies| environmental impact of industry| environmental impact of aquaculture;impact source;9.871.133.604.930.150;11.152.705.069.396.200;307.449.310.236.264;7.713.830.421.189.420;0.0;1.0;1.813.492.063.492.060;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;http://linkeddata.ge.imati.cnr.it/resource/ThIST/impiantopilota;http://www.eionet.europa.eu/gemet/concept/6262;E;E;;;programs| corporate policy| decision-making| economics;pilot plants;;pilot plant;;industrial plant (building);;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.937.152.195.675.300;0.2845607600354365;10.089.430.679.760.500;1.970.741.236.599.360;0.9166666666666666;1.0;18.333.333.333.333.300
464;http://linkeddata.ge.imati.cnr.it/resource/ThIST/importazione;http://www.eionet.europa.eu/gemet/concept/4167;E;E;;;economics;import;;import;;supply and demand;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2,22E-01;0.0;0.0;0.0;1.0;1.0;1.0
465;http://linkeddata.ge.imati.cnr.it/resource/ThIST/incidentenucleare;http://www.eionet.europa.eu/gemet/concept/5708;E;E;;;pollution| nuclear energy| nuclear facilities;nuclear accidents;;nuclear accident;;major accident;core meltdown;nuclear hazard| radiation damage| radioactive contamination;16.333.476.811.363.400;10.205.189.877.337.300;29.402.488.730.702.000;13.025.459.046.555.300;0.06779661016949158;1.0;2.811.111.111.111.110;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.195.546.109.312.000;0.20668040621774794;15.554.594.334.509.700;30.359.933.609.535.300;0.9411764705882352;1.0;18.888.888.888.888.800
466;http://linkeddata.ge.imati.cnr.it/resource/ThIST/indicatore;http://www.eionet.europa.eu/gemet/concept/4196;E;E;;;gossan| paleoclimatology| paleoecology| hydrocarbon indicators| depth indicators| plate tectonics| encrustations| diagenesis| geochemical indicators;indicators;;indicator;;biological monitoring;biological indicator| pollution indicator| sustainable development indicator| indicator of environmental management| environmental indicator| cultural indicator;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.3048453749238359;0.3053920353577154;0.3053920353577154;0.3053920353577154;0.9;0.9;0.9
467;http://linkeddata.ge.imati.cnr.it/resource/ThIST/indicatoreambientale;http://www.eionet.europa.eu/gemet/concept/2847;E;E;;;environment;environmental indicators;;environmental indicator;;indicator;indicator of environmental quality;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.027.601.581.720.700;0.13451287825291589;16.776.282.318.124.500;33.209.023.751.397.000;0.9583333333333334;1.0;1.9
468;http://linkeddata.ge.imati.cnr.it/resource/ThIST/indice;http://www.eionet.europa.eu/gemet/concept/11124;E;E;;;;;;index;;parameter;biotic index| saprobic index| environmental index;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
469;http://linkeddata.ge.imati.cnr.it/resource/ThIST/industria;http://www.eionet.europa.eu/gemet/concept/4279;E;E;;;industrial areas| economic geology| applied geology| steel industry| annual report| industrial patents| ENI Company| environmental geology| companies| chemical industry;industry;;industry;;;information technology industry| building materials industry| mechanical industry| packing industry| metallurgical industry| environmental industry| rubber processing industry| waste processing industry| leather industry| communications industry| clothing industry| paper industry| vehicle manufacturing industry| chemical industry| forest industry| mineral industry| waste removal industry| energy industry| manufacturing activity| agriculture and cattle industry| reclamation industry| synthetic fibres industry| electrotechnical industry| textile industry| timber industry| electrical industry| fishing industry| ceramics industry| gas company| building industry| petroleum industry| printing work| agroindustry| glass industry| extractive industry| furniture industry| metal products industry| vacuum industry| synthetic materials industry| refrigeration industry| food industry;firm| industrial site| technological accident| environmental impact of industry;54.917.095.329.656.900;0.6235329316614964;30.593.908.913.677;4.808.450.654.880.940;0.029761904761904767;1.0;732.032.967.032.967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
470;http://linkeddata.ge.imati.cnr.it/resource/ThIST/industriachimica;http://www.eionet.europa.eu/gemet/concept/1310;E;E;;;industry| economic geology| petroleum geology;chemical industry;;chemical industry;;industry;cosmetic industry| petrochemical industry| pharmaceutical industry;chemical installation| chemical plant;36.055.112.179.293.100;13.060.297.050.203.400;2.455.657.908.273.780;11.674.573.946.787.900;0.022222222222222254;0.16666666666666666;0.4027777777777778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.514.265.051.820.800;0.0;241.251.903.864.722;482.503.807.729.444;1.0;1.0;2.0
471;http://linkeddata.ge.imati.cnr.it/resource/ThIST/industriaestrattiva;http://www.eionet.europa.eu/gemet/concept/3090;E;E;;;;;;extractive industry;;industry;mining industry| coal industry;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
472;http://linkeddata.ge.imati.cnr.it/resource/ThIST/industriametallurgica;http://www.eionet.europa.eu/gemet/concept/5175;E;E;;;;;;metallurgical industry;;industry;non-ferrous metal industry| iron and steel industry| aluminium industry;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
473;http://linkeddata.ge.imati.cnr.it/resource/ThIST/industriamineraria;http://www.eionet.europa.eu/gemet/concept/5289;E;E;;;;;;mining industry;;extractive industry;;extraction| mining waste;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
474;http://linkeddata.ge.imati.cnr.it/resource/ThIST/infiltrazione;http://www.eionet.europa.eu/gemet/concept/4291;E;E;;;percolation| imbibition coefficient| soils| hydrology| water balance| dam release| unsaturated zone| waterlogging| water regimes| hydrologic cycle| recharge| ground water| capillary percolation;infiltration;;infiltration;;hydrologic balance;water infiltration into the ground;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2,22E-01;0.0;0.0;0.0;1.0;1.0;1.0
475;http://linkeddata.ge.imati.cnr.it/resource/ThIST/informatica;http://www.eionet.europa.eu/gemet/concept/4302;E;E;;;;;;informatics;;science| information;data acquisition| data base| digitising| data protection| environmental informatics| data processing system| software;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
