;s;o;KindOfLinkRevised;KindOfLink;sBT;sNT;sRT;sPrefLabel;sAltLabels;oPrefLabel;oAltLabels;oBT;oNT;oRT;RT_similaritySInW;RT_wmdistance;RT_Mwmdistance;RT_SMwmdistance;RT_nhammingSim;RT_MnhammingSim;RT_SMnhammingSim;BT_similaritySInW;BT_wmdistance;BT_Mwmdistance;BT_SMwmdistance;BT_nhammingSim;BT_MnhammingSim;BT_SMnhammingSim;PrefLabel_similaritySInW;PrefLabel_wmdistance;PrefLabel_Mwmdistance;PrefLabel_SMwmdistance;PrefLabel_nhammingSim;PrefLabel_MnhammingSim;PrefLabel_SMnhammingSim
10;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fiumenilo;http://aims.fao.org/aos/agrovoc/c_29739;E;E;Africa;;Burundi| Ethiopia| Lake Victoria| Blue Nile| Egypt| Sudan| Uganda| Nilo River Basin;Nile River;;Nile River;;Rivers| African inland waters;Blue Nile River;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.032.507.565.713.900;17.469.641.248.010.700;2.383.022.633.055.240;2.383.022.633.055.240;0.0;0.8571428571428572;0.8571428571428572;23.248.703.432.021.700;0.0;17.279.246.592.006.600;34.558.493.184.013.300;1.0;1.0;2.0
11;http://linkeddata.ge.imati.cnr.it/resource/ThIST/madagascar;http://aims.fao.org/aos/agrovoc/c_4510;E;E;Africa;Antananarivo;Indian Ocean| West Indian Ocean| Mozambique Channel;Madagascar;;Madagascar;Democratic Republic of Madagascar| Malagasy Republic;East Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1306540390138755;10.901.501.854.458.400;29.824.306.566.989.600;29.824.306.566.989.600;0.0;1.0;1.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
12;http://linkeddata.ge.imati.cnr.it/resource/ThIST/niger;http://aims.fao.org/aos/agrovoc/c_5181;E;E;Africa;Niamey Niger;Niger River Basin| Niger River| Sahel| Chad Basin| Sahara;Niger;;Niger;Republic of the Niger;West Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12346474544646854;13.418.372.878.197.300;28.939.633.107.571.600;28.939.633.107.571.600;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
13;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sahara;http://aims.fao.org/aos/agrovoc/c_29755;E;E;Africa;Western Sahara;Algeria| Algeri Algeria| Libya| Libyan Desert| Fezzan| Niger| Chad| Mauritania| Sahel| hammadas| Morocco| ergs| Egypt| Sudan| Tunis Tunisia| Tunisia;Sahara;;Sahara Desert;Libyan Desert;Deserts;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.8072485118126951;26.850.153.428.715.200;25.635.522.845.687.700;25.635.522.845.687.700;0.0;0.0;0.0;10.000.000.000.000.000;16.705.911.414.287.600;19.637.017.397.566.500;19.637.017.397.566.500;0.4615384615384616;1.0;1.0
14;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sahel;http://aims.fao.org/aos/agrovoc/c_6734;E;E;Africa;;Niger| Chad| Mauritania| Mali| Sahara| Senegal;Sahel;;Sahel;;Africa South of Sahara;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;14.314.259.652.429.800;25.131.573.557.600.100;25.131.573.557.600.100;0.2727272727272727;1.0;1.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
15;http://linkeddata.ge.imati.cnr.it/resource/ThIST/burundi;http://aims.fao.org/aos/agrovoc/c_1159;E;E;Africa| Central Africa;Bujumbura Burundi;East African Rift| Lake Tanganyika| Nile River| Nilo River Basin;Burundi;;Burundi;Republic of Burundi;Central Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;309.543.849.152.855;0.4086586314129019;183.810.687.299.662;5.514.320.618.989.850;0.13636363636363635;1.0;3.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
16;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gabon;http://aims.fao.org/aos/agrovoc/c_3161;E;E;Africa| Central Africa;Libreville Gabon;Ogooué River;Gabon;;Gabon;Gabonese Republic;Central Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;309.543.849.152.855;0.4086586314129019;183.810.687.299.662;5.514.320.618.989.850;0.13636363636363635;1.0;3.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
17;http://linkeddata.ge.imati.cnr.it/resource/ThIST/guineaequatorial;http://aims.fao.org/aos/agrovoc/c_2627;E;E;Africa| Central Africa;Bioko Island| Malabo Equatorial Guinea;Gulf of Guinea;Equatorial Guinea;;Equatorial Guinea;Fernando Po| Rio Muni| Republic of Equatorial Guinea| Spanish Guinea;Central Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;309.543.849.152.855;0.4086586314129019;183.810.687.299.662;5.514.320.618.989.850;0.13636363636363635;1.0;3.0;2.177.406.804.442.960;0.0;16.276.175.713.005.700;32.552.351.426.011.500;1.0;1.0;2.0
18;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lagokivu;http://aims.fao.org/aos/agrovoc/c_29709;E;E;Africa| Central Africa;;Democratic Republic of Congo| Rwanda;Lake Kivu;;Lake Kivu;;Lakes| African inland waters;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.376.067.073.554.500;12.007.208.098.044.000;3.121.160.160.290.120;8.389.908.530.791.950;0.0;0.8571428571428572;18.571.428.571.428.500;2,22E-01;0.0;26.369.586.290.266.700;5.273.917.258.053.340;1.0;1.0;2.0
19;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rwanda;http://aims.fao.org/aos/agrovoc/c_6717;E;E;Africa| Central Africa;Kigali Rwanda;East African Rift| Lake Kivu;Rwanda;;Rwanda;Republic of Rwanda| Rwandese Republic;Central Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;309.543.849.152.855;0.4086586314129019;183.810.687.299.662;5.514.320.618.989.850;0.13636363636363635;1.0;3.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
20;http://linkeddata.ge.imati.cnr.it/resource/ThIST/as-sudan;http://aims.fao.org/aos/agrovoc/c_7497;E;E;Africa| East Africa;Khartoum Sudan;Nubia| Blue Nile| Nile River| Sahara| Nile Valley;Sudan;;Sudan;Democratic Republic of the Sudan| Republic of the Sudan;East Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.613.080.780.277.500;0.4192860620694351;29.824.306.566.989.600;8.947.291.970.096.900;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
21;http://linkeddata.ge.imati.cnr.it/resource/ThIST/comores;http://aims.fao.org/aos/agrovoc/c_1790;E;E;Africa| East Africa;Moroni Comoros;Indian Ocean| Mayotte| Mozambique Channel;Comoros;;Comoros;Etat Comorien| Moheli| Anjouan| Comoro Islands| Grande Comore;East Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.613.080.780.277.500;0.4192860620694351;29.824.306.566.989.600;8.947.291.970.096.900;0.0;1.0;3.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
22;http://linkeddata.ge.imati.cnr.it/resource/ThIST/itiopya;http://aims.fao.org/aos/agrovoc/c_2676;E;E;Africa| East Africa;Red Sea| Adis Abeba Ethiopia| Afar| Blue Nile| Tigre Ethiopia| Acobo River| Dankalia;Lake Rudolf| Red Sea Basin| Ethiopian Rift| Nile River;Ethiopia;;Ethiopia;Abyssinia;East Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.613.080.780.277.500;0.4192860620694351;29.824.306.566.989.600;8.947.291.970.096.900;0.0;1.0;3.0;-1,11E+00;0.0;0.0;0.0;1.0;1.0;1.0
23;http://linkeddata.ge.imati.cnr.it/resource/ThIST/kenya;http://aims.fao.org/aos/agrovoc/c_4086;E;E;Africa| East Africa;Nairobi Kenya;Lake Rudolf| East African Rift| Lake Victoria| Mount Kenya;Kenya;;Kenya;Republic of Kenya;East Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.613.080.780.277.500;0.4192860620694351;29.824.306.566.989.600;8.947.291.970.096.900;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
24;http://linkeddata.ge.imati.cnr.it/resource/ThIST/malawi;http://aims.fao.org/aos/agrovoc/c_4532;E;E;Africa| East Africa;Lilongwe;East African Rift| Nyasa Lake;Malawi;;Malawi;Republic of Malawi;Southern Africa;;COMPACI;-1.0;28.631.122.461.214.500;34.668.705.645.306.400;13.552.785.109.792.000;0.0;0.1428571428571429;0.1428571428571429;2.353.925.938.669.110;12.296.864.920.623.900;29.824.306.566.989.600;7.642.361.647.981.130;0.0;1.0;2.125;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
25;http://linkeddata.ge.imati.cnr.it/resource/ThIST/seychelles;http://aims.fao.org/aos/agrovoc/c_7017;E;E;Africa| East Africa;Victoria Seychelles;Indian Ocean| islands;Seychelles;;Seychelles;Republic of Seychelles;East Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.613.080.780.277.500;0.4192860620694351;29.824.306.566.989.600;8.947.291.970.096.900;0.0;1.0;3.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
26;http://linkeddata.ge.imati.cnr.it/resource/ThIST/soomaaliya;http://aims.fao.org/aos/agrovoc/c_7237;E;E;Africa| East Africa;Muqdisho Somalia| Afar Depression| Migiurtin;Gulf of Adenl;Somalia;;Somalia;Somali Republic| Somali Democratic Republic| Federal Republic of Somalia;East Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.613.080.780.277.500;0.4192860620694351;29.824.306.566.989.600;8.947.291.970.096.900;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
27;http://linkeddata.ge.imati.cnr.it/resource/ThIST/zambia;http://aims.fao.org/aos/agrovoc/c_8501;E;E;Africa| East Africa;Lusaka Zambia;Zambezi River Basin| Congo River| Zambezi river| Congo River Basin;Zambia;;Zambia;Republic of Zambia;Southern Africa;;COMPACI;-1.0;29.116.166.597.333.500;26.669.620.455.288.200;22.718.060.612.772.700;0.0;0.2857142857142857;11.428.571.428.571.400;2.353.925.938.669.110;12.296.864.920.623.900;29.824.306.566.989.600;7.642.361.647.981.130;0.0;1.0;2.125;-2,22E-01;0.0;0.0;0.0;1.0;1.0;1.0
28;http://linkeddata.ge.imati.cnr.it/resource/ThIST/djibouti;http://aims.fao.org/aos/agrovoc/c_2346;E;E;Africa| East Africa| Djibouti Djibouti| Djibouti;Djibouti Djibouti| Djibouti;Red Sea| Afar| Red Sea Basin;Djibouti;;Djibouti;Republic of Djibouti| Afars and Issas Territory| French Somaliland| Issas (and Afars Territory)| French Territory of Afars and Issas;East Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.613.080.780.277.500;13.213.744.846.710.300;29.824.306.566.989.600;16.888.900.370.561.800;0.0;1.0;3.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
29;http://linkeddata.ge.imati.cnr.it/resource/ThIST/djibouti;http://aims.fao.org/aos/agrovoc/c_2346;E;E;Africa| East Africa| Djibouti Djibouti| Djibouti;Djibouti Djibouti| Djibouti;Red Sea| Afar| Red Sea Basin;Djibouti Djibouti;;Djibouti;Republic of Djibouti| Afars and Issas Territory| French Somaliland| Issas (and Afars Territory)| French Territory of Afars and Issas;East Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.613.080.780.277.500;13.213.744.846.710.300;29.824.306.566.989.600;16.888.900.370.561.800;0.0;1.0;3.0;-1.0;0.0;0.0;0.0;0.4705882352941176;1.0;2.0
30;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lagovittoria;http://aims.fao.org/aos/agrovoc/c_29726;E;E;Africa| East Africa| East African Lakes;;Tanzania| Nile River| Uganda| Kenya;Lake Victoria;;Lake Victoria;;Lakes| African inland waters;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.168.061.049.816.200;0.9745865218572194;3.121.160.160.290.120;1.822.273.973.621.050;0.05128205128205132;1.0;4.114.285.714.285.710;2.179.087.740.386.380;0.0;34.755.866.092.945.100;69.511.732.185.890.200;1.0;1.0;2.0
31;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mayotte;http://aims.fao.org/aos/agrovoc/c_4665;E;E;Africa| East Africa| France;Dzaoudzi Mayotte;Indian Ocean| Comoros| Mozambique Channel;Mayotte;;Mayotte;Comorian Island of Mayotte;East Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.869.958.959.863.950;0.7255431482728142;29.824.306.566.989.600;11.236.934.636.902.400;0.0;1.0;31.666.666.666.666.600;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
32;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lagotanganica;http://aims.fao.org/aos/agrovoc/c_29724;E;E;Africa| East African Lakes;;Tanzania| Burundi| East Africa;Lake Tanganyika;;Lake Tanganyika;;Lakes| African inland waters;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.580.898.589.599.150;0.8144024882489026;3.121.160.160.290.120;12.151.390.407.452.800;0.0714285714285714;1.0;30.571.428.571.428.500;2,22E-01;0.0;264.276.307.039.973;528.552.614.079.946;1.0;1.0;2.0
33;http://linkeddata.ge.imati.cnr.it/resource/ThIST/almaghrib;http://aims.fao.org/aos/agrovoc/c_4940;E;E;Africa| North Africa;Rabat Morocco| Casablanca Morocco;Mediterranean region| Maghreb| Atlas Mountains| Sahara| Western Sahara;Morocco;;Morocco;Kingdom of Morocco;North Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.883.914.624.481.700;0.36832913663172734;2.071.601.762.776.670;621.480.528.833.002;0.05000000000000005;1.0;3.0;-2,22E-01;0.0;0.0;0.0;1.0;1.0;1.0
34;http://linkeddata.ge.imati.cnr.it/resource/ThIST/libiya;http://aims.fao.org/aos/agrovoc/c_4312;E;E;Africa| North Africa;Tripoli Libya| Fezzan| Kufra Basin| Cirenaica| Tripolitania| Sirte Basin| Tibesti Libya;Libyan Desert| Mediterranean region| Maghreb| Tibesti Massif| Sahara;Libya;;Libya;Libyan Arab Jamahiriya| Socialist People's Libyan Arab Jama| Libyan Arab Republic;North Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.883.914.624.481.700;0.36832913663172734;2.071.601.762.776.670;621.480.528.833.002;0.05000000000000005;1.0;3.0;-2,22E-01;0.0;0.0;0.0;1.0;1.0;1.0
35;http://linkeddata.ge.imati.cnr.it/resource/ThIST/saharaoccidentale;http://aims.fao.org/aos/agrovoc/c_8366;E;E;Africa| North Africa| Sahara;Atlantic Ocean;Morocco;Western Sahara;;Western Sahara;Rio de Oro| Spanish West Africa| Spanish Sahara;West Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;375.924.778.788.719;1.040.429.202.523.930;28.939.633.107.571.600;10.049.276.893.375.600;0.0;1.0;23.666.666.666.666.600;2.217.067.586.214.390;0.0;19.987.171.822.700.800;39.974.343.645.401.600;1.0;1.0;2.0
36;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tunis;http://aims.fao.org/aos/agrovoc/c_8007;E;E;Africa| North Africa| Tunis Tunisia| Tunisia;Tunis Tunisia| Tunisia;Mediterranean region| Maghreb| Atlas Mountains| Sahara;Tunis Tunisia;;Tunisia;Republic of Tunisia;North Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.883.914.624.481.700;12.828.286.941.544.300;2.154.203.652.761.430;12.444.501.519.836.700;0.02272727272727271;1.0;34.523.809.523.809.500;-1.0;0.1657355305136655;0.3527811689120182;0.3527811689120182;0.3846153846153846;1.0;17.142.857.142.857.100
37;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tunis;http://aims.fao.org/aos/agrovoc/c_8007;E;E;Africa| North Africa| Tunis Tunisia| Tunisia;Tunis Tunisia| Tunisia;Mediterranean region| Maghreb| Atlas Mountains| Sahara;Tunisia;;Tunisia;Republic of Tunisia;North Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.883.914.624.481.700;12.828.286.941.544.300;2.154.203.652.761.430;12.444.501.519.836.700;0.02272727272727271;1.0;34.523.809.523.809.500;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
38;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lesotho;http://aims.fao.org/aos/agrovoc/c_4284;E;E;Africa| Southern Africa;Maseru Lesotho;Orange River;Lesotho;;Lesotho;Kingdom of Lesotho;Southern Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;317.803.144.683.528;0.4158849312207729;23.299.654.956.410.800;6.989.896.486.923.240;0.0;1.0;3.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
39;http://linkeddata.ge.imati.cnr.it/resource/ThIST/namibia;http://aims.fao.org/aos/agrovoc/c_5063;E;E;Africa| Southern Africa;Windhoek Namibia;Kalahari desert;Namibia;;Namibia;South West Africa| Republic of Namibia;Southern Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;317.803.144.683.528;0.4158849312207729;23.299.654.956.410.800;6.989.896.486.923.240;0.0;1.0;3.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
40;http://linkeddata.ge.imati.cnr.it/resource/ThIST/swaziland;http://aims.fao.org/aos/agrovoc/c_7547;E;E;Africa| Southern Africa;Mbabane Swaziland;;Swaziland;;Swaziland;Kingdom of Swaziland;Southern Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;317.803.144.683.528;0.4158849312207729;23.299.654.956.410.800;6.989.896.486.923.240;0.0;1.0;3.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
41;http://linkeddata.ge.imati.cnr.it/resource/ThIST/zimbabwe;http://aims.fao.org/aos/agrovoc/c_8516;E;E;Africa| Southern Africa;Harare Zimbabwe;Limpopo River Basin| Zambezi River Basin| Limpopo River;Zimbabwe;;Zimbabwe;Republic of Zimbabwe| Rhodesia| Zimbabwe Rhodesia;Southern Africa;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;317.803.144.683.528;0.4158849312207729;23.299.654.956.410.800;6.989.896.486.923.240;0.0;1.0;3.0;2,22E-01;0.0;0.0;0.0;1.0;1.0;1.0
