;Unnamed: 0;Unnamed: 0.1;s;o;KindOfLink;oBT;oNT;oRT;oPrefLabel;oAltLabels;sBT;sNT;sRT;sPrefLabel;sAltLabels;BT_similaritySInW;BT_wmdistance;BT_Mwmdistance;BT_SMwmdistance;BT_nhammingSim;BT_MnhammingSim;BT_SMnhammingSim;PrefLabel_similaritySInW;PrefLabel_wmdistance;PrefLabel_Mwmdistance;PrefLabel_SMwmdistance;PrefLabel_nhammingSim;PrefLabel_MnhammingSim;PrefLabel_SMnhammingSim;RT_similaritySInW;RT_wmdistance;RT_Mwmdistance;RT_SMwmdistance;RT_nhammingSim;RT_MnhammingSim;RT_SMnhammingSim
105;105;105;http://linkeddata.ge.imati.cnr.it/resource/ThIST/nepal;http://eurovoc.europa.eu/2052;E;SAARC countries| South Asia;;;Nepal;Federal Democratic Republic of Nepal| Kingdom of Nepal;Indian Peninsula| Asia;Kathmandu Nepal;Himalayas| Mount Everest;Nepal;;2.3756785935459703;1.5768345514504043;2.636785312981198;7.147127459951867;0.03703703703703709;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
106;106;106;http://linkeddata.ge.imati.cnr.it/resource/ThIST/myanmar;http://eurovoc.europa.eu/4966;E;ASEAN countries| South-East Asia;;;Burma/Myanmar;Burma| Myanmar| Republic of the Union of Myanmar;Asia| Indochina;Rangoon Myanmar;Mekongk River Basin| Malaysian Peninsula| Mekogk River;Myanmar;;0.7556420120891196;1.5389475317899792;2.2846771765328424;4.381445557899728;0.09375;1.0;1.1111111111111112;-1.0;0.7342870031091978;0.6672981817448729;0.6672981817448729;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
107;107;107;http://linkeddata.ge.imati.cnr.it/resource/ThIST/chosonminjujuuiinminkonghwaguk;http://eurovoc.europa.eu/236;E;Far East;;;North Korea;DPRK| Democratic People’s Republic of Korea;Korea| Asia;Pyongyang North Korea;South Korea;North Korea;;-0.5592318080230732;2.0912306256192195;2.4911498553811318;4.895629346673131;0.09090909090909094;0.2;0.2;2.037245391416569;0.0;2.106891129225731;4.213782258451462;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
108;108;108;http://linkeddata.ge.imati.cnr.it/resource/ThIST/taehanminguk;http://eurovoc.europa.eu/235;E;Far East| APEC countries| OECD countries;;;South Korea;Republic of Korea;Far East| Korea| Asia;Seoul South Korea;North Korea;South Korea;;7.766973612250612;1.0587515078749767;3.3264499725443604;11.899626418910842;0.25;1.0;2.45;2.0595607663636697;0.0;2.627535699834466;5.255071399668932;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
109;109;109;http://linkeddata.ge.imati.cnr.it/resource/ThIST/afghanistan;http://eurovoc.europa.eu/261;E;Central Asia;;;Afghanistan;Islamic Republic of Afghanistan;Middle East| Asia;Badakhshan Afghanistan| Kabul Afghanistan;Hindu Kush| Turkestan| Pamirs;Afghanistan;;1.3690530044742075;1.2102203849791453;2.8209004095888597;7.396054364706051;0.058823529411764726;1.0;1.1428571428571428;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110;110;110;http://linkeddata.ge.imati.cnr.it/resource/ThIST/alurdun;http://eurovoc.europa.eu/1532;E;Mashreq| Mediterranean third countries| CAEU countries| Arab League countries| Arab Common Market countries;;;Jordan;Hashemite Kingdom of Jordan;Middle East| Asia;Palestine| Amman;Dead Sea;Jordan;;9.252378398479774;1.5541335608317373;3.0955892158584595;8.62438189553631;0.01869158878504673;0.2857142857142857;0.8214285714285714;-2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
111;111;111;http://linkeddata.ge.imati.cnr.it/resource/ThIST/iran;http://eurovoc.europa.eu/1501;E;Gulf States| OPEC countries;;Kurdistan question;Iran;Islamic Republic of Iran;Middle East| Asia;Elburz| Kavir Desert| Teheran Iran;Tigris River| Caspian Sea| Caspian Basin| Zagros;Iran;;1.7580074564667123;1.6056426617406407;3.1053634152964356;8.600031425324554;0.07407407407407407;0.16666666666666666;0.16666666666666666;0.0;0.0;0.0;0.0;1.0;1.0;1.0;-0.8468325713759235;1.4796890375344456;2.8704486250593666;14.779796063076413;0.04166666666666663;0.2222222222222222;0.5555555555555557
112;112;112;http://linkeddata.ge.imati.cnr.it/resource/ThIST/kypros;http://eurovoc.europa.eu/5989;E;EU Member State| Southern Europe| Council of Europe countries;;;Cyprus;Republic of Cyprus;Middle East| Asia;Nicosia;Mediterranean region| Near East| Mediterranean Sea;Cyprus;;7.470688837072782;1.7664882959004309;3.0175430060387405;8.429861625241607;0.0;0.25;0.4166666666666666;4.440892098500626e-16;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
113;113;113;http://linkeddata.ge.imati.cnr.it/resource/ThIST/suriyah;http://eurovoc.europa.eu/4354;E;Mashreq| Mediterranean third countries| CAEU countries| Arab League countries| Arab Common Market countries;;;Syria;Syrian Arab Republic;Middle East| Asia;Damascus Syria;Eufrate River Valley| Mesopotamia| Eufrate River| Mediterranean region| Near East| Great Rift Valley;Syria;;9.252378398479774;1.5541335608317373;3.0955892158584595;8.62438189553631;0.01869158878504673;0.2857142857142857;0.8214285714285714;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
114;114;114;http://linkeddata.ge.imati.cnr.it/resource/ThIST/turkiye;http://eurovoc.europa.eu/4580;E;Mediterranean third countries| OECD countries| Council of Europe countries| NATO countries| Middle East;;Southern Europe;Turkey;Republic of Turkey;Middle East| Asia;Konya Turkey| Bosporus| Taurus Mountains| Smyrna| Ankara Turkey| Zonguldak Turkey| Cappadocia| Istanbul Turkey| Turkish Aegean region| Anatolia;Dardanelles| Eufrate River| Mediterranean region| Black Sea region| Pontic Mountains| Near East| Balkan Peninsula| Tigris River| Mount Ararat| Lake Van| Sea of Marmara| Thrace;Turkey;;12.36893930966558;1.3882614393359956;3.0175430060387405;8.730561516596968;0.03883495145631066;1.0;2.2;-1.1102230246251563e-16;0.0;0.0;0.0;1.0;1.0;1.0;8.207429233014661;1.2689708057254399;3.4686827435127445;49.83044236105589;0.0;0.33333333333333337;2.256660006660007
115;115;115;http://linkeddata.ge.imati.cnr.it/resource/ThIST/yisrael;http://eurovoc.europa.eu/1518;E;Mediterranean third countries| Middle East;;status of Jerusalem| West Bank question| Palestine question;Israel;State of Israel;Middle East| Asia;Palestine| Monte Carmelo| Negev;Palestine| Dead Sea| Mediterranean region| Samaria| Red Sea Basin| Great Rift Valley| Sinai;Israel;;5.703207424835193;1.122883278919023;2.6011984649634345;7.623720673027858;0.09523809523809523;1.0;2.2;0.0;0.0;0.0;0.0;1.0;1.0;1.0;16.632488719012578;1.2729169770642808;3.373256334217372;38.65405197062936;0.05494505494505497;1.0;3.8753357753357762
116;116;116;http://linkeddata.ge.imati.cnr.it/resource/ThIST/aliraq;http://eurovoc.europa.eu/1500;E;CAEU countries| Arab League countries| Gulf States| Arab Common Market countries| OPEC countries;;Kurdistan question;Iraq;Republic of Iraq;Middle East| Near East| Asia;Baghdad Iraq;Arabian Peninsula| Mesopotamia| Eufrate River| Tigris River| Persian Gulf;Iraq;;10.508317567763656;1.3812193018878254;3.1053634152964356;14.561240147715283;0.0;0.33333333333333337;1.25;-2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0;-0.7010484816336886;1.3882444359285888;2.4525018276694417;18.21123840573416;0.0273972602739726;0.2222222222222222;1.0984848484848486
117;117;117;http://linkeddata.ge.imati.cnr.it/resource/ThIST/alkuwayt;http://eurovoc.europa.eu/1560;E;GCC countries| Arab League countries| Gulf States| OPEC countries;;;Kuwait;State of Kuwait;Middle East| Near East| Asia;Kuwait City Kuwait;Persian Gulf;Kuwait;;6.654256384632725;1.3927167978336132;3.3156979891569027;15.89485394944383;0.015384615384615332;0.33333333333333337;1.0833333333333333;2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
118;118;118;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lubnan;http://eurovoc.europa.eu/1613;E;Mashreq| Mediterranean third countries| Arab League countries;;;Lebanon;Lebanese Republic;Middle East| Near East| Asia;Beirut Lebanon;Mediterranean region;Lebanon;;6.5566032452714875;1.327495892054815;2.9194391746516706;13.621573624894335;0.06557377049180324;0.33333333333333337;1.4404761904761905;-2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
119;119;119;http://linkeddata.ge.imati.cnr.it/resource/ThIST/pioggiaacida;http://eurovoc.europa.eu/4165;E;degradation of the environment;;acidification;acid rain;;atmospheric precipitation| rainfall;;pH| acidity| acidification| pollution| rain| rain gage| gypsification;acid rain;;0.25241432792187224;1.1877210474991622;1.8757661324944013;4.839791763090169;0.05714285714285716;0.07692307692307687;0.07692307692307687;2.1336243176832936;0.0;1.8803927632035955;3.760785526407191;1.0;1.0;2.0;1.5167138934275164;0.9484707546409512;3.0168878798533374;12.259563557997206;0.028985507246376833;1.0;2.3076923076923075
120;120;120;http://linkeddata.ge.imati.cnr.it/resource/ThIST/australia;http://eurovoc.europa.eu/4160;E;Oceania| APEC countries| OECD countries| Anzus countries;;;Australia;Commonwealth of Australia;Australasia| Oceania;Tasmania Australia| Christmas Island| Sydney Australia;Ediacaran| Gondwana| Oceania| Southern Ocean| Australian Shield| Carpentarian| Australian Plate| Great Barrier Reef| Adelaidean;Australia;;-1.0;0.7975788630164354;3.222515142578727;5.520666961114617;0.0357142857142857;1.0;1.0909090909090908;2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
121;121;121;http://linkeddata.ge.imati.cnr.it/resource/ThIST/newzealand;http://eurovoc.europa.eu/2089;E;Oceania| APEC countries| OECD countries| Anzus countries;;;New Zealand;;Australasia| Oceania;Auckland New Zealand| Wellington New Zealand;Pacific mobile belt| Polynesia| Australian Plate;New Zealand;;-1.0;0.7975788630164354;3.222515142578727;5.520666961114617;0.0357142857142857;1.0;1.0909090909090908;2.081674381122795;0.0;1.7244239450408814;3.4488478900817627;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
122;122;122;http://linkeddata.ge.imati.cnr.it/resource/ThIST/papuanewguinea;http://eurovoc.europa.eu/2229;E;ACP countries| APEC countries| Melanesia| countries of the Pacific Community;;;Papua New Guinea;Independent State of Papua New Guinea| New Guinea;Australasia| Oceania;Port Moresby Papua New Guinea;New Guinea| Bismarck Archipelago| Great Barrier Reef;Papua New Guinea;;-1.0;0.9331969326401698;3.230990640140293;5.93184250835521;0.013157894736842146;0.2222222222222222;0.31313131313131315;2.0483882780563887;0.0;3.236233509065216;9.114688546878028;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
123;123;123;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ponte;http://eurovoc.europa.eu/8452;E;engineering structure;;;bridge;viaduct;Benevento   Italy;;railroads| applied geology| foundations| highways;bridges;;-0.8565993389074786;1.5994788033452734;2.300807979851318;4.543573182985902;0.1428571428571429;0.11111111111111116;0.2020202020202021;-0.2217912186694505;0.41302388866470746;0.41302388866470746;0.41302388866470746;0.8571428571428572;0.8571428571428572;0.8571428571428572;0.0;0.0;0.0;0.0;0.0;0.0;0.0
124;124;124;http://linkeddata.ge.imati.cnr.it/resource/ThIST/hamilton;http://eurovoc.europa.eu/4848;E;North America| United Kingdom OCT;;;Bermuda;;Carolina| Bermuda| United Kingdom;;;Bermuda;;7.777277383214054;0.7042315150795195;2.6659231683126445;9.431075954327984;0.03030303030303028;1.0;2.267857142857143;2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
125;125;125;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bermuda;http://eurovoc.europa.eu/4848;E;North America| United Kingdom OCT;;;Bermuda;;United States of America| United Kingdom| North America;Bermuda;Atlantic Ocean;Bermuda;;22.039451849094963;0.5584690868277746;3.0734211012318284;17.040766594633116;0.036363636363636376;1.0;6.333333333333334;2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
126;126;126;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bermuda;http://eurovoc.europa.eu/4848;E;North America| United Kingdom OCT;;;Bermuda;;United States of America| United Kingdom| North America;Bermuda;Atlantic Ocean;Carolina;;22.039451849094963;0.5584690868277746;3.0734211012318284;17.040766594633116;0.036363636363636376;1.0;6.333333333333334;-0.6857891215735012;2.159229351922128;2.195763340188761;2.195763340188761;0.125;0.125;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0
127;127;127;http://linkeddata.ge.imati.cnr.it/resource/ThIST/medicina;http://eurovoc.europa.eu/1852;E;medical science;;pharmaceutical product| telemedicine| occupational medicine| medical training| medical law;medicine;;Bologna Italy;;;;;-0.8581681404309898;2.4650049575987665;2.519170998980247;4.869326810423905;0.06666666666666665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
128;128;128;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lana;http://eurovoc.europa.eu/1564;E;animal product;;sheep| natural fibre;wool;;Bolzano Italy;;;;;-0.9265848157403428;1.8122638572888372;2.286872085159445;4.57201257285501;0.0714285714285714;0.1428571428571429;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
129;129;129;http://linkeddata.ge.imati.cnr.it/resource/ThIST/montagna;http://eurovoc.europa.eu/1987;E;geophysical environment;;mountain forest| hill farming| mountain region;mountain;;Bolzano Italy;;;;;-0.9893316818434404;1.927851481771672;2.2669893983592915;4.417335183152273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
130;130;130;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tirolo;http://eurovoc.europa.eu/6200;E;regions of Austria;;;Tyrol;;Austria| Central Europe| Bolzano Italy;Lechtal Alps| Stubai Alps;Otztal Alps| Swiss Alps| Alto Adige| Hohe Tauern| Silvretta Group| Dolomites| Inn Valley;Tyrol Austria;;2.247261446579913;1.1521282180149166;2.5860601195403605;10.481683083348447;0.0;1.0;1.5714285714285712;-1.0;1.244020104704178;1.5728816186032295;1.5728816186032295;0.3846153846153846;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
131;131;131;http://linkeddata.ge.imati.cnr.it/resource/ThIST/terranova;http://eurovoc.europa.eu/5100;E;OAS countries| NAFTA countries| APEC countries| North America| OECD countries| NATO countries;;;Canada;Quebec| Newfoundland;Canada;Labrador;;Newfoundland;;3.0034576973355;2.494678011978937;2.754469482083594;2.754469482083594;0.0;0.16666666666666666;0.16666666666666666;-1.0;1.7722901860218248;1.6073642078033603;1.6073642078033603;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
132;132;132;http://linkeddata.ge.imati.cnr.it/resource/ThIST/canada;http://eurovoc.europa.eu/5100;E;OAS countries| NAFTA countries| APEC countries| North America| OECD countries| NATO countries;;;Canada;Quebec| Newfoundland;Canadian Shield;Scotland| Newfoundland| Labrador| Arctic Archipelago;Hadrynian| Palaeohelikian| Taconic Orogeny| Wopmay Orogeny| Appalachians| Neohelikian| Helikian| Huronian| Algoman Orogeny| America| North America| Grenvillian Orogeny| Kenoran Orogeny| Great Lakes| Rocky Mountains| Hudsonian Orogeny| Acadian;Canada;;3.826813989911325;1.8718627371989285;2.623275193469292;5.2377566798977915;0.010752688172043;0.125;0.125;-2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
133;133;133;http://linkeddata.ge.imati.cnr.it/resource/ThIST/scozia;http://eurovoc.europa.eu/663;E;regions of the United Kingdom;;;Scotland;Hebrides;Europe| Europa Island| United States of America| United Kingdom| Canada| Western Europe;Grampian Highlands;Laurentia| Lewisian| Dalradian| Hebrides| Moinian| Esk Trough;Scotland;;11.012135161864569;0.8255538784555913;3.0734211012318284;25.68360084714839;0.04597701149425293;1.0;4.071428571428571;-1.1102230246251563e-16;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
134;134;134;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ebridi;http://eurovoc.europa.eu/663;N;regions of the United Kingdom;;;Scotland;Hebrides;Europe| Europa Island| United Kingdom| Western Europe;;Scotland;Hebrides;;6.3085005739135145;0.955309742321003;2.6806591636346107;16.050707361778045;0.07547169811320753;1.0;2.4523809523809517;-1.0;2.3517739448891337;1.9690264464254723;1.9690264464254723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
135;135;135;http://linkeddata.ge.imati.cnr.it/resource/ThIST/anguilla;http://eurovoc.europa.eu/3402;E;British West Indies| United Kingdom OCT;;;Anguilla;;Caribbean region| Lesser Antilles| United Kingdom| Central America| Antilles;The Valley Anguilla;Caribbean Sea;Anguilla;;16.78064616382889;0.9944717782907762;3.0774491548000165;22.59901380806798;0.0;1.0;3.5396825396825395;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
136;136;136;http://linkeddata.ge.imati.cnr.it/resource/ThIST/atlantico;http://eurovoc.europa.eu/2110;E;ocean;;;Atlantic Ocean;Gulf Stream| Atlantic| Atlantic Region;Holocene| Cenozoic| Quaternary;;;Atlantic;;-0.8048365142343851;1.3327014220061206;2.066641722196549;3.4270812402577104;0.0;0.0;0.0;1.0000000000000004;0.8262558532026337;1.9357158618090853;1.9357158618090853;0.5714285714285714;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
137;137;137;http://linkeddata.ge.imati.cnr.it/resource/ThIST/oceanoatlantico;http://eurovoc.europa.eu/2110;E;ocean;;;Atlantic Ocean;Gulf Stream| Atlantic| Atlantic Region;Spain| Western Sahara;Scotian Shelf| Sigsbee Deep| Gulf of Guinea| Northeast Atlantic| South Atlantic| Trou Sans Fond| Cayman Trough| Lanzarote| Atlantis II| Caribbean Sea| Northwest Atlantic| Canary Islands| Southeast Atlantic| Rockall Trough| Kattegat| Strait of Gibraltar| Southwest Atlantic| North Sea| Atlantis Seamount| English Channel| Romanche Trench| Norwegian Channel| Gulf Stream| Bay of Biscay| Gulf of Finland| East Atlantic| North Atlantic| Puerto Rico Trench| Baltic Sea| West Atlantic;Cape Verde Islands| Virgin Islands| Weddell Sea| Jan Mayen| Arctic Ocean| Iceland| Azores| Azores Portugal| São Tomé and Prìncipe| Bahamas| Greenland| Madeira| Norwegian Sea| Carolina| Bermuda| Turks and Caicos Islands| Atlantic region| Iapetus| Antarctic Ocean| Saint Helena;Atlantic Ocean;;-0.6444067737298547;2.0388743581553728;2.6216533474716046;6.530917360456744;0.04761904761904767;0.2;0.3666666666666666;2.281538406749507;0.0;1.9357158618090853;3.871431723618171;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
138;138;138;http://linkeddata.ge.imati.cnr.it/resource/ThIST/angola;http://eurovoc.europa.eu/1876;E;ACP countries| Central Africa;;;Angola;Republic of Angola| Cabinda;Central Africa;Luanda Angola| Cuanza Basin| Karroo Supergroup;Zambezi River Basin| Congo River| Congo River Basin;Angola;;2.9215714479945767;0.452095340706057;2.6926056429798844;5.071842340318168;0.0;1.0;2.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
139;139;139;http://linkeddata.ge.imati.cnr.it/resource/ThIST/belize;http://eurovoc.europa.eu/4841;E;Central America| OAS countries| ACP countries| Caricom countries| LAES countries| CAIS countries;;;Belize;British Honduras;Central America;Belmopan Belize;Gulf of Honduras| Peten| Maya Mountains| Yucatan Peninsula;Belize;;18.126099132287848;0.9004421529399371;2.7988808013164523;5.491486444296338;0.15625;1.0;2.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
140;140;140;http://linkeddata.ge.imati.cnr.it/resource/ThIST/honduras;http://eurovoc.europa.eu/1253;E;Central America| OAS countries| CACM countries| LAES countries| CAIS countries;;;Honduras;Republic of Honduras;Central America;Tegucigalpa Guatemala;;Honduras;;14.126099132287848;0.8864028963830152;2.7988808013164523;5.387349338949252;0.1923076923076923;1.0;2.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
141;141;141;http://linkeddata.ge.imati.cnr.it/resource/ThIST/nicaragua;http://eurovoc.europa.eu/2055;E;Central America| OAS countries| CACM countries| LAES countries| CAIS countries;;;Nicaragua;Republic of Nicaragua;Central America;Managua;Lake Nicaragua;Nicaragua;;14.126099132287848;0.8864028963830152;2.7988808013164523;5.387349338949252;0.1923076923076923;1.0;2.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
142;142;142;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ha%C3%AFti;http://eurovoc.europa.eu/1228;E;OAS countries| Greater Antilles| ACP countries| Caricom countries| LAES countries;;;Haiti;Republic of Haiti;Greater Antilles| Central America| Hispaniola;Port-au-Prince Haiti;Caribbean region| Antilles;Haiti;;6.952653875129111;0.7206987899221897;3.3070086771655887;14.807457268152532;0.012345679012345734;1.0;2.3857142857142857;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
143;143;143;http://linkeddata.ge.imati.cnr.it/resource/ThIST/germania;http://eurovoc.europa.eu/1318;E;EU Member State| WEU countries| Western Europe| OECD countries| Council of Europe countries| NATO countries;;regions of Germany| status of Berlin| unification of Germany;Germany;Federal Republic of Germany| FRG| West Germany| German Federal Republic;Central Europe;Spessart| Lower Saxony Germany| Westerwald| Vogelsberg| Rhenish Hesse| Saxony Germany| Alpenvorland| Thuringian Massif| Bavaria Germany| Teutoburg Forest| Upper Bavaria Germany| Mecklenburg| Thuringian Basin| Upper Rhine Valley| Franconia| Schwarzenberg Germany| Eifel| Rhineland-Palatinate Germany| Brandenburg Germany| Palatinate| Bavarian Massif| Sauerland| Saxony-Thuringia| Franconian Jura| Swabian Alb| Upper Franconia Germany| Rhine Westphalian Basin| Rhenish Schiefergebirge| Siebengebirge| Upper Palatinate| Schleswig-Holstein Germany| Westphalia| Aachen Germany| Harz Mountains| Taunus| Thuringian Forest| Hesse Germany| Saarland Germany| Saxonian Massif| Saxony-Anhalt Germany| Baden-Wurttemberg Germany| Wurttemberg| Kaiserstuhl| Rhineland| Rammelsberg| Vogtland| Katzenbuckel| Black Forest| North Rhine-Westphalia;Moselle Valley| KTB| Alps| 1949-1988>| BGR Hanover| Moselle River| Bohemian Massif| Rhine Valley| Danube River Basin| Zechstein| Rhine Graben| Rhine Basin| Muschelkalk| Keuper| Danube River| Central Alps| Baltic Glaciation| Buntsandstein| Elbe Valley| European Platform| Rhine River| Danube Valley| Silesia;Germany;;14.343007675020461;0.9790841125403932;2.5040372846088763;5.003171862182117;0.0;1.0;1.2857142857142856;0.0;0.0;0.0;0.0;1.0;1.0;1.0;31.220729743871022;1.24087374988134;3.1941640288095474;105.4006803689344;0.013071895424836557;0.33333333333333337;4.66898656898657
144;144;144;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mexico;http://eurovoc.europa.eu/1899;E;OAS countries| NAFTA countries| APEC countries| ALADI countries| North America| OECD countries| LAES countries;;;Mexico;United Mexican States;Central America| Chiapas;Sierra Madre| Mexico City| Baja California| Popocatepetl| Yucatan Peninsula| Tehuantepec Isthemus;Gulf of Mexico| Peten| North America| Rio Usumacinta;Mexico;;6.410497242650527;1.1144926526427563;2.7988808013164523;8.09110479892122;0.0;1.0;1.2539682539682542;-1.1102230246251563e-16;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
145;145;145;http://linkeddata.ge.imati.cnr.it/resource/ThIST/cervidae;http://eurovoc.europa.eu/6918;E;livestock;;;cervidae;moose| elk| deer;Tetrapoda| Chordata| Theria| Mammalia| Vertebrata| Eutheria| Ruminantia| Artiodactyla;Cervus;;Cervidae;;-1.0;1.8363356946954057;2.6281080715845957;16.764578778864056;0.0117647058823529;0.11111111111111116;0.19444444444444453;-1.0;0.4471889683328872;0.0;0.0;0.875;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
146;146;146;http://linkeddata.ge.imati.cnr.it/resource/ThIST/equidae;http://eurovoc.europa.eu/842;EE;livestock;;;equidae;donkey| ass| mule| colt| horse| equine species| foal| mare;Tetrapoda| Chordata| Theria| Mammalia| Vertebrata| Perissodactyla| Eutheria| Hippomorpha;Equus| Hipparion;;Equidae;;-1.0;1.7634701202365548;2.6281080715845957;16.725679693746176;0.011363636363636355;0.18181818181818174;0.43578643578643583;-1.0;0.496045437783338;0.0;0.0;0.8571428571428572;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
147;147;147;http://linkeddata.ge.imati.cnr.it/resource/ThIST/chiroptera;http://eurovoc.europa.eu/450869;E;wild mammal;;;Chiroptera;bat;Tetrapoda| Chordata| Theria| Mammalia| Vertebrata| Eutheria;;;Chiroptera;;-1.0;2.2038631739710097;3.052930861994505;16.347618478762556;0.0;0.75;0.8611111111111112;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
148;148;148;http://linkeddata.ge.imati.cnr.it/resource/ThIST/belarus;http://eurovoc.europa.eu/5458;E;CIS countries| Eastern Europe;;;Belarus;Republic of Belarus;Commonwealth of Independent States| Eastern Europe;Minsk Belarus;USSR;Belarus;;6.040890845707363;0.9294211476939804;2.8818446851919757;12.961382938741439;0.040000000000000036;1.0;2.7175324675324672;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
149;149;149;http://linkeddata.ge.imati.cnr.it/resource/ThIST/moldova;http://eurovoc.europa.eu/5858;E;CIS countries| Eastern Europe| CEFTA countries| Council of Europe countries;;;Moldova;Republic of Moldova;Commonwealth of Independent States| Eastern Europe;Chisinau Moldova;Moldavian Platform| Moldava Valley| Black Sea region| USSR| Russian Platform| Dniester-Prut Interfluve;Moldova;;17.87313873436966;1.0618907962781303;2.946860959130904;13.583082278372032;0.026666666666666616;1.0;2.7175324675324672;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
150;150;150;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ukrayina;http://eurovoc.europa.eu/5946;E;CIS countries| Eastern Europe| Council of Europe countries;;;Ukraine;;Commonwealth of Independent States| Europe| Europa Island;Crimea Ukraine| Volhynia| Kiev Ukraine| Transcarpathia Ukraine;Carpathians| Donets Basin| Brest Basin| Danube Delta| Black Sea region| Danube River Basin| Carpathian Foredeep| Danube River| USSR| Dnieper Basin| Scythian Platform| Russian Platform| European Platform| Carpathian Foreland| Dniester-Prut Interfluve| Danube Valley;Ukraine;;13.524050202940405;0.8642363409954048;2.946860959130904;16.510812907345503;0.05172413793103448;1.0;2.5508658008658007;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
