s;o;KindOfLink
http://linkeddata.ge.imati.cnr.it/resource/ThIST/frana;http://aims.fao.org/aos/agrovoc/c_4187;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/frana;http://aims.fao.org/aos/agrovoc/c_4187;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/valanga;http://aims.fao.org/aos/agrovoc/c_727;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/isolebaleari;http://aims.fao.org/aos/agrovoc/c_63329;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/mareadriatico;http://aims.fao.org/aos/agrovoc/c_136;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/marnero;http://aims.fao.org/aos/agrovoc/c_946;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/golfodelleone;http://aims.fao.org/aos/agrovoc/c_50099;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/golfodelleone;http://aims.fao.org/aos/agrovoc/c_50099;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/alluminio;http://aims.fao.org/aos/agrovoc/c_317;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/antimonio;http://aims.fao.org/aos/agrovoc/c_510;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/argento;http://aims.fao.org/aos/agrovoc/c_7068;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/arsenico;http://aims.fao.org/aos/agrovoc/c_629;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/attinidi;http://aims.fao.org/aos/agrovoc/c_106;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bismuto;http://aims.fao.org/aos/agrovoc/c_938;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cadmio;http://aims.fao.org/aos/agrovoc/c_1178;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cobalto;http://aims.fao.org/aos/agrovoc/c_1702;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cromo;http://aims.fao.org/aos/agrovoc/c_1595;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ferro;http://aims.fao.org/aos/agrovoc/c_3950;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/indio;http://aims.fao.org/aos/agrovoc/c_32485;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/manganese;http://aims.fao.org/aos/agrovoc/c_4570;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/mercurio;http://aims.fao.org/aos/agrovoc/c_4751;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/molibdeno;http://aims.fao.org/aos/agrovoc/c_4901;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/nichel;http://aims.fao.org/aos/agrovoc/c_5172;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/oro;http://aims.fao.org/aos/agrovoc/c_33067;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/piombo;http://aims.fao.org/aos/agrovoc/c_4235;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/rame;http://aims.fao.org/aos/agrovoc/c_1868;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/tallio;http://aims.fao.org/aos/agrovoc/c_7702;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/tecnezio;http://aims.fao.org/aos/agrovoc/c_24905;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/titanio;http://aims.fao.org/aos/agrovoc/c_32704;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/tungsteno;http://aims.fao.org/aos/agrovoc/c_8006;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/vanadio;http://aims.fao.org/aos/agrovoc/c_8154;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/zinco;http://aims.fao.org/aos/agrovoc/c_8517;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/zirconio;http://aims.fao.org/aos/agrovoc/c_16070;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/americio;http://aims.fao.org/aos/agrovoc/c_24814;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/curio;http://aims.fao.org/aos/agrovoc/c_24832;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/nettunio;http://aims.fao.org/aos/agrovoc/c_24876;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/plutonio;http://aims.fao.org/aos/agrovoc/c_6032;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/uranio;http://aims.fao.org/aos/agrovoc/c_8084;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/litio;http://aims.fao.org/aos/agrovoc/c_4386;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/potassio;http://aims.fao.org/aos/agrovoc/c_6139;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/rubidio;http://aims.fao.org/aos/agrovoc/c_24409;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/sodio;http://aims.fao.org/aos/agrovoc/c_7145;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bario;http://aims.fao.org/aos/agrovoc/c_819;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/berillio;http://aims.fao.org/aos/agrovoc/c_887;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/calcio;http://aims.fao.org/aos/agrovoc/c_1196;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/magnesio;http://aims.fao.org/aos/agrovoc/c_4517;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/radio;http://aims.fao.org/aos/agrovoc/c_6431;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/stronzio;http://aims.fao.org/aos/agrovoc/c_7462;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cesio;http://aims.fao.org/aos/agrovoc/c_1182;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/platino;http://aims.fao.org/aos/agrovoc/c_33116;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/peridinium;http://aims.fao.org/aos/agrovoc/c_33797;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/characeae;http://aims.fao.org/aos/agrovoc/c_33326;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/codiaceae;http://aims.fao.org/aos/agrovoc/c_49480;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/botryococcus;http://aims.fao.org/aos/agrovoc/c_27471;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/charophyta;http://aims.fao.org/aos/agrovoc/c_33661;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/chlorophyceae;http://aims.fao.org/aos/agrovoc/c_1576;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/chlorophyceae;http://aims.fao.org/aos/agrovoc/c_1576;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/corallinaceae;http://aims.fao.org/aos/agrovoc/c_49777;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/chlorophyta;http://aims.fao.org/aos/agrovoc/c_33252;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/rhodophyta;http://aims.fao.org/aos/agrovoc/c_34404;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/algae;http://aims.fao.org/aos/agrovoc/c_258;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/algae;http://aims.fao.org/aos/agrovoc/c_258;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/arseniati;http://aims.fao.org/aos/agrovoc/c_36718;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/arseniati;http://aims.fao.org/aos/agrovoc/c_36718;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/arseniti;http://aims.fao.org/aos/agrovoc/c_37465;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/arseniti;http://aims.fao.org/aos/agrovoc/c_37465;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/borati;http://aims.fao.org/aos/agrovoc/c_35036;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/carbonati;http://aims.fao.org/aos/agrovoc/c_1306;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/fosfati;http://aims.fao.org/aos/agrovoc/c_35986;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/radon;http://aims.fao.org/aos/agrovoc/c_32529;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/aljazair;http://aims.fao.org/aos/agrovoc/c_259;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/aljazair;http://aims.fao.org/aos/agrovoc/c_259;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bermuda;http://aims.fao.org/aos/agrovoc/c_884;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bermuda;http://aims.fao.org/aos/agrovoc/c_884;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bahamas;http://aims.fao.org/aos/agrovoc/c_778;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/golfodiguinea;http://aims.fao.org/aos/agrovoc/c_50098;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/golfodiguinea;http://aims.fao.org/aos/agrovoc/c_50098;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/marbaltico;http://aims.fao.org/aos/agrovoc/c_800;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/maredelnord;http://aims.fao.org/aos/agrovoc/c_5226;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/golfodifinlandia;http://aims.fao.org/aos/agrovoc/c_3435;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/golfodifinlandia;http://aims.fao.org/aos/agrovoc/c_3435;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/kattegat;http://aims.fao.org/aos/agrovoc/c_4080;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/americansamoa;http://aims.fao.org/aos/agrovoc/c_336;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/kiribati;http://aims.fao.org/aos/agrovoc/c_3261;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/nauru;http://aims.fao.org/aos/agrovoc/c_5093;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/samoa;http://aims.fao.org/aos/agrovoc/c_6772;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/nuovelle-caledonie;http://aims.fao.org/aos/agrovoc/c_5155;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/fiji;http://aims.fao.org/aos/agrovoc/c_2895;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/vanuatu;http://aims.fao.org/aos/agrovoc/c_5159;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/niue;http://aims.fao.org/aos/agrovoc/c_5202;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/polynesiefrancaise;http://aims.fao.org/aos/agrovoc/c_3094;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/tonga;http://aims.fao.org/aos/agrovoc/c_7808;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pitcairn;http://aims.fao.org/aos/agrovoc/c_5934;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/alcool;http://aims.fao.org/aos/agrovoc/c_249;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bitume;http://aims.fao.org/aos/agrovoc/c_26761;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bitume;http://aims.fao.org/aos/agrovoc/c_26761;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/carboidrato;http://aims.fao.org/aos/agrovoc/c_1300;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/chetone;http://aims.fao.org/aos/agrovoc/c_4093;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/estere;http://aims.fao.org/aos/agrovoc/c_2671;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/fenolo;http://aims.fao.org/aos/agrovoc/c_13300;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/humus;http://aims.fao.org/aos/agrovoc/c_3693;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/isoprenoide;http://aims.fao.org/aos/agrovoc/c_36399;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/peptidi;http://aims.fao.org/aos/agrovoc/c_5691;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pigmento;http://aims.fao.org/aos/agrovoc/c_5875;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/proteina;http://aims.fao.org/aos/agrovoc/c_6259;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/steroide;http://aims.fao.org/aos/agrovoc/c_7407;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/sterolo;http://aims.fao.org/aos/agrovoc/c_14586;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/alcano;http://aims.fao.org/aos/agrovoc/c_37402;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/metano;http://aims.fao.org/aos/agrovoc/c_4784;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/paraffina;http://aims.fao.org/aos/agrovoc/c_5557;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/etilene;http://aims.fao.org/aos/agrovoc/c_2679;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/acetilene;http://aims.fao.org/aos/agrovoc/c_15883;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cellulosa;http://aims.fao.org/aos/agrovoc/c_1423;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/glucide;http://aims.fao.org/aos/agrovoc/c_7507;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/lipide;http://aims.fao.org/aos/agrovoc/c_4362;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/idrocarburiaromatici;http://aims.fao.org/aos/agrovoc/c_28994;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/idrocarburiaromatici;http://aims.fao.org/aos/agrovoc/c_28994;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/benzene;http://aims.fao.org/aos/agrovoc/c_879;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/toluolo;http://aims.fao.org/aos/agrovoc/c_7803;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/resina;http://aims.fao.org/aos/agrovoc/c_6519;C
http://linkeddata.ge.imati.cnr.it/resource/ThIST/resina;http://aims.fao.org/aos/agrovoc/c_6519;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/isoleucina;http://aims.fao.org/aos/agrovoc/c_3966;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/idrocarburi;http://aims.fao.org/aos/agrovoc/c_3719;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/carotenoidi;http://aims.fao.org/aos/agrovoc/c_1333;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/carotenoidi;http://aims.fao.org/aos/agrovoc/c_1333;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/porfirina;http://aims.fao.org/aos/agrovoc/c_6121;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/collageno;http://aims.fao.org/aos/agrovoc/c_1755;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/enzima;http://aims.fao.org/aos/agrovoc/c_2603;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/enzima;http://aims.fao.org/aos/agrovoc/c_2603;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/purina;http://aims.fao.org/aos/agrovoc/c_6379;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/minerale;http://aims.fao.org/aos/agrovoc/c_4857;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/lignite;http://aims.fao.org/aos/agrovoc/c_32489;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/carbone;http://aims.fao.org/aos/agrovoc/c_1693;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/guano;http://aims.fao.org/aos/agrovoc/c_3414;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/gyttja;http://aims.fao.org/aos/agrovoc/c_26958;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/torba;http://aims.fao.org/aos/agrovoc/c_5647;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/goethite;http://aims.fao.org/aos/agrovoc/c_15842;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/idrossido;http://aims.fao.org/aos/agrovoc/c_3736;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/coralsea;http://aims.fao.org/aos/agrovoc/c_1881;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pacificocentrale;http://aims.fao.org/aos/agrovoc/c_29152;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pacificomeridionale;http://aims.fao.org/aos/agrovoc/c_32764;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pacificonordoccidentale;http://aims.fao.org/aos/agrovoc/c_5232;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pacificonordoccidentale;http://aims.fao.org/aos/agrovoc/c_5232;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pacificonordorientale;http://aims.fao.org/aos/agrovoc/c_5228;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pacificonordorientale;http://aims.fao.org/aos/agrovoc/c_5228;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pacificooccidentale;http://aims.fao.org/aos/agrovoc/c_32765;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pacificoorientale;http://aims.fao.org/aos/agrovoc/c_32766;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pacificosudoccidentale;http://aims.fao.org/aos/agrovoc/c_7267;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pacificosudoccidentale;http://aims.fao.org/aos/agrovoc/c_7267;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pacificosudorientale;http://aims.fao.org/aos/agrovoc/c_7264;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pacificosudorientale;http://aims.fao.org/aos/agrovoc/c_7264;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/maredibering;http://aims.fao.org/aos/agrovoc/c_883;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/maredibering;http://aims.fao.org/aos/agrovoc/c_883;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pollina;http://aims.fao.org/aos/agrovoc/c_36379;NA
http://linkeddata.ge.imati.cnr.it/resource/ThIST/sciara;http://aims.fao.org/aos/agrovoc/c_34479;NA
http://linkeddata.ge.imati.cnr.it/resource/ThIST/gasnaturale;http://aims.fao.org/aos/agrovoc/c_5087;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ottone;http://aims.fao.org/aos/agrovoc/c_28438;NA
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pianetaterra;http://aims.fao.org/aos/agrovoc/c_2437;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/venere;http://aims.fao.org/aos/agrovoc/c_31162;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/fitoplancton;http://aims.fao.org/aos/agrovoc/c_13344;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/zooplancton;http://aims.fao.org/aos/agrovoc/c_15490;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bryophyta;http://aims.fao.org/aos/agrovoc/c_1129;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bryophyta;http://aims.fao.org/aos/agrovoc/c_1129;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bryophyta;http://aims.fao.org/aos/agrovoc/c_330957;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pteridophyta;http://aims.fao.org/aos/agrovoc/c_6332;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pteridophyta;http://aims.fao.org/aos/agrovoc/c_6332;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/spermatophyta;http://aims.fao.org/aos/agrovoc/c_7286;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/tallofite;http://aims.fao.org/aos/agrovoc/c_7703;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/acer;http://aims.fao.org/aos/agrovoc/c_63;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/alnus;http://aims.fao.org/aos/agrovoc/c_297;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/annonaceae;http://aims.fao.org/aos/agrovoc/c_456;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/artemisia;http://aims.fao.org/aos/agrovoc/c_631;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/betula;http://aims.fao.org/aos/agrovoc/c_892;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/caryophyllidae;http://aims.fao.org/aos/agrovoc/c_49257;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ericaceae;http://aims.fao.org/aos/agrovoc/c_2641;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/euphorbiaceae;http://aims.fao.org/aos/agrovoc/c_2720;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/fagus;http://aims.fao.org/aos/agrovoc/c_2779;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/juglandaceae;http://aims.fao.org/aos/agrovoc/c_4055;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/juglans;http://aims.fao.org/aos/agrovoc/c_4057;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/lauraceae;http://aims.fao.org/aos/agrovoc/c_4225;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/myrica;http://aims.fao.org/aos/agrovoc/c_5038;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/platanus;http://aims.fao.org/aos/agrovoc/c_6001;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/quercus;http://aims.fao.org/aos/agrovoc/c_6409;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/tilia;http://aims.fao.org/aos/agrovoc/c_7769;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ulmaceae;http://aims.fao.org/aos/agrovoc/c_8042;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ulmus;http://aims.fao.org/aos/agrovoc/c_8043;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/spartinaalterniflora;http://aims.fao.org/aos/agrovoc/c_34748;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/monocotyledoneae;http://aims.fao.org/aos/agrovoc/c_4914;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/piceaglauca;http://aims.fao.org/aos/agrovoc/c_5854;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/larix;http://aims.fao.org/aos/agrovoc/c_4195;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pinus;http://aims.fao.org/aos/agrovoc/c_5890;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cupressaceae;http://aims.fao.org/aos/agrovoc/c_2025;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/picea;http://aims.fao.org/aos/agrovoc/c_5851;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pinaceae;http://aims.fao.org/aos/agrovoc/c_5886;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/taxodiaceae;http://aims.fao.org/aos/agrovoc/c_7628;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/taxodium;http://aims.fao.org/aos/agrovoc/c_7629;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/sequoia;http://aims.fao.org/aos/agrovoc/c_6978;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/azolla;http://aims.fao.org/aos/agrovoc/c_15757;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/myxomycetes;http://aims.fao.org/aos/agrovoc/c_5057;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ginkgo;http://aims.fao.org/aos/agrovoc/c_11161;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cycadales;http://aims.fao.org/aos/agrovoc/c_2054;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ephedrales;http://aims.fao.org/aos/agrovoc/c_330333;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ginkgoales;http://aims.fao.org/aos/agrovoc/c_26313;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/gnetales;http://aims.fao.org/aos/agrovoc/c_3319;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/equisetales;http://aims.fao.org/aos/agrovoc/c_10649;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/angiospermae;http://aims.fao.org/aos/agrovoc/c_413;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/gymnospermae;http://aims.fao.org/aos/agrovoc/c_330324;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bacteria;http://aims.fao.org/aos/agrovoc/c_765;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bacteria;http://aims.fao.org/aos/agrovoc/c_765;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/fungi;http://aims.fao.org/aos/agrovoc/c_3145;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/lichenes;http://aims.fao.org/aos/agrovoc/c_4314;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pressioneatmosferica;http://aims.fao.org/aos/agrovoc/c_693;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pressioneidrostatica;http://aims.fao.org/aos/agrovoc/c_25647;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pomice;http://aims.fao.org/aos/agrovoc/c_36851;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/scorie;http://aims.fao.org/aos/agrovoc/c_32546;NA
http://linkeddata.ge.imati.cnr.it/resource/ThIST/tufovulcanico;http://aims.fao.org/aos/agrovoc/c_34356;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/golfodisuez;http://aims.fao.org/aos/agrovoc/c_50108;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/golfodisuez;http://aims.fao.org/aos/agrovoc/c_50108;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/golfodiaqaba;http://aims.fao.org/aos/agrovoc/c_50093;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/golfodiaqaba;http://aims.fao.org/aos/agrovoc/c_50093;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/atollo;http://aims.fao.org/aos/agrovoc/c_695;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/scilla;http://aims.fao.org/aos/agrovoc/c_6856;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bioricondizionamento;http://aims.fao.org/aos/agrovoc/c_35028;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/palau;http://aims.fao.org/aos/agrovoc/c_33221;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/luna;http://aims.fao.org/aos/agrovoc/c_4928;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/calcare;http://aims.fao.org/aos/agrovoc/c_4342;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bentonite;http://aims.fao.org/aos/agrovoc/c_15620;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/silvinite;http://aims.fao.org/aos/agrovoc/c_7561;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bancosedimentario;http://aims.fao.org/aos/agrovoc/c_812;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/stratificazione;http://aims.fao.org/aos/agrovoc/c_7438;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/alluvium;http://aims.fao.org/aos/agrovoc/c_25347;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/fango;http://aims.fao.org/aos/agrovoc/c_4973;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ghiaia;http://aims.fao.org/aos/agrovoc/c_24850;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/polvere;http://aims.fao.org/aos/agrovoc/c_24127;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/silt;http://aims.fao.org/aos/agrovoc/c_331558;E
